783;126;6;219;SPINIFEX;x;
784;168;9;92;GINKGO;x;
785;0;12;220;HUNTINGFIELD;x;
786;42;15;93;TARAWI;x;
787;84;18;221;PINE CAMP;x;
788;126;21;94;LAKE MUNGO;x;
789;168;24;222;MILKENGAY;x;
790;0;27;95;WENTWORTH;x;
791;42;30;223;MANIETTE;x;
792;84;33;96;EUSTON;x;
793;126;36;224;BUNCHIE;x;
794;168;39;97;HATFIELD;x;
795;0;42;225;BOMARTHONG;x;
796;42;45;98;WILLIBAH;x;
797;84;48;226;GREAT CUMBUNGI;x;
798;126;51;99;BUDGERIE;x;
799;168;54;227;YANGA;x;
800;0;57;0;BALRANALD;x;
801;42;60;128;HAY;x;
802;84;63;1;KALYARR;x;
803;126;66;129;WYOMING;x;
804;168;69;2;ILGINBAH;x;
805;0;72;130;GRIFFITH;x;
806;42;75;3;CARRATHOOL;x;
807;84;78;131;COLEAMBALY;x;
808;126;81;4;OOLAMBEYAN;x;
809;168;84;132;LEETON;x;
810;0;87;5;WALLANDRY;x;
811;42;90;133;DARLINGTON POINT;x;
812;84;93;6;BARELLAN;x;
813;126;96;134;COLLINGULLIE;x;
814;168;99;7;THE ROCK;x;
815;0;102;135;NARRANDERA;x;
816;42;105;8;COOLAMON;x;
817;84;108;136;GRONG GRONG;x;
818;126;111;9;ARDLETHAN;x;
819;168;114;137;WOOMARGAMA;x;
820;0;117;10;JINDERA;x;
821;42;120;138;HOLLBROOK;x;
822;84;123;11;ALBURY;x;
823;126;126;139;DAYSDALE;x;
824;168;129;12;HENTY;x;
825;0;132;140;OAKLANDS;x;
826;42;135;13;LOCKHART;x;
827;84;138;141;URANA;x;
828;126;141;14;JERILDERIE;x;
829;168;144;142;MULWALA;x;
830;0;147;15;BERRIGAN;x;
831;42;150;143;TOCUMWAL;x;
832;84;153;16;WONNUE;x;
833;126;156;144;GULPA ISLAND;x;
834;168;159;17;HARTWOOD;x;
835;0;162;145;DENILIQUIN;x;
836;42;165;18;PALMER;x;
837;84;168;146;MOAMA;x;
838;126;171;19;MATHOURA;x;
839;168;174;147;CALDWELL;x;
840;0;177;20;NORTH BARHAM;x;
841;42;180;148;WAKOOL;x;
842;84;183;21;MOULAMEIN;x;
843;126;186;149;TOOLEYBUC;x;
844;168;189;22;PENOLA;x;
845;0;192;150;BEACHPORT;x;
846;42;195;23;MOUNT GAMBIER;x;
847;84;198;151;KINGSTON;x;
848;0;3;225;ROBE;x;
849;126;201;24;NARACOORTE;x;
850;168;96;42;NGARKAT;x;
851;84;9;226;TINTINARA;x;
852;85;84;11;KEITH;x;
853;127;87;139;BORDERTOWN;x;
854;169;90;12;POMONG;x;
855;126;135;84;KAROONDA;x;
856;168;138;212;MURRAY BRIDGE;x;
857;0;141;85;MILANG;x;
858;42;144;213;COONALPYN;x;
859;84;147;86;BARMERA;x;
860;126;150;214;LOXTON;x;
861;168;153;87;ALAWOONA;x;
862;0;156;215;BILLIATT;x;
863;42;159;88;MORGANTON;x;
864;84;162;216;WAIKERIE;x;
865;126;165;89;MAGGEA;x;
866;168;168;217;SWAN REACH;x;
867;0;171;90;ADELAIDE;x;
868;42;174;218;WOODSIDE;x;
869;84;177;91;MCLAREN VALE;x;
870;126;180;219;NORMANVILLE;x;
871;168;183;92;VICTOR HARBOR;x;
872;0;186;220;PENNESHAW;x;
873;42;189;93;KINGSCOTE;x;
874;84;192;221;ROCKY;x;
875;126;195;94;OWEN;x;
876;168;198;222;KAPUNDA;x;
877;0;201;95;TUNUNDA;x;
878;42;204;223;GAWLER;x;
879;84;207;96;WILLIAMSTOWN;x;
880;126;210;224;SPALDING;x;
881;168;0;97;CLAREVILLE;x;
882;168;123;82;AVERTON;x;
883;126;120;209;LUDUNDA;x;
884;126;3;154;PORT PIRIE;x;
885;84;117;81;SNOWTOWN;x;
886;168;15;227;BLYTH;x;
887;1;18;0;BALAKLAVA;x;
888;43;21;128;KADINA;x;
889;85;24;1;MOONTA;x;
890;127;27;129;ARDROSSAN;x;
891;169;30;2;MINIATON;x;
892;1;33;130;YORKETOWN;x;
893;43;36;3;STENHOUSE BAY;x;
894;43;96;13;FRANKLYN;x;
895;127;42;4;TEROWAE;x;
896;169;45;132;JAMESTOWN;x;
897;1;48;5;ORROROO;x;
898;43;51;133;BOOLA WIRRA;x;
899;1;93;140;PETERBOROUGH;x;
900;127;57;134;WILMINGTON;x;
901;169;60;7;BOOLERO;x;
902;1;63;135;PORT GERNEIN;x;
903;43;66;8;NAPPERBY LAURA;x;
904;85;69;136;GLADSTON;x;
905;127;72;9;NAUROODIA;x;
906;169;75;137;HAWKER;x;
907;1;78;10;QUORN;x;
908;84;132;211;CARRIETON;x;
909;0;126;210;MARTINS WELL;x;
910;42;129;83;BARATTA;x;
911;0;207;25;MINBURRA;x;
912;84;0;26;LEIGH CREEK;x;
913;126;48;34;TORRENS;x;
914;84;45;161;ANGORICHINA;x;
915;85;39;131;WILPERA;x;
916;126;105;79;PORT AUGUSTA;x;
917;42;99;78;IRON KNOB;x;
918;168;93;77;ROOPENA;x;
919;126;90;204;WHYALLA;x;
920;85;99;141;MIDGEE;x;
921;127;102;14;COWELL;x;
922;169;105;142;CARALUB;x;
923;1;108;15;HAMBRIDGE;x;
924;43;111;143;CLEVE;x;
925;85;114;16;RUDALL;x;
926;127;117;144;MURDLOGA;x;
927;17;40;240;TOOLGIE;x;
928;169;120;17;WHARMINDA;x;
929;1;123;145;PORT NEILL;x;
930;43;126;18;TUMBY BAY;x;
931;85;129;146;CUMMINS;x;
932;127;132;19;COFFIN BAY;x;
933;169;132;182;PORT LINCOLN;x;
934;1;135;55;TALIA;x;
935;43;138;183;KOPI;x;
936;42;39;68;ELLISTON;x;
937;84;42;196;BASCOMBE;x;
938;126;45;69;POOCHERA;x;
939;168;48;197;STREAKY BAY;x;
940;0;51;70;POLDINNA;x;
941;42;54;198;BAIRD BAY;x;
942;0;54;35;KONDOOLKIT;x;
943;42;18;3;NUNJIKOMPITA;x;
944;168;63;72;WIRRULLA;x;
945;0;66;200;CUNGENA;x;
946;42;69;73;STARFIELD;x;
947;84;72;201;MAITEE;x;
948;126;75;74;CEDUNA;x;
949;168;78;202;MUDAMUCKLA;x;
950;0;81;75;SINGLETREE;x;
951;42;84;203;ARDLAND;x;
952;0;96;205;VERMIN;x;
953;84;180;56;PORT LE HUNT;x;
954;126;183;184;OWLTURN;x;
955;126;33;159;YALATA;x;
956;84;15;156;NUNDREE;x;
957;168;204;152;BOREE;x;
958;42;132;48;FOWLERS BAY;x;
959;84;135;176;BADU;x;
960;168;171;182;NORTH KING;x;
961;168;141;177;SOUTH KING;x;
962;0;144;50;FLINDERS ISLAND;x;
963;42;147;178;CAPE BARREN ISLAND;x;
964;84;150;51;FORDS LAGOON;x;
965;126;153;179;BURRA;x;
966;168;156;52;BIRDSONG;x;
967;0;159;180;TERRA NULLIUS 1;x;
968;42;162;53;TERRA NULLIUS 2;x;
969;84;87;76;TERRA NULLIUS 3;x;
970;168;21;157;TERRA NULLIUS 4;x;
971;126;90;149;TERRA NULLIUS 5;x;
972;168;108;207;TERRA NULLIUS 6;x;
973;126;78;39;TERRA NULLIUS 7;x;
974;42;27;158;TERRA NULLIUS 8;x;
975;126;168;54;TERRA NULLIUS 9;x;
976;42;210;153;IKARA FLINDERS;x;
977;168;36;32;BARNDIOOTA;x;
978;0;39;160;DEAD RANGE;x;
979;0;111;80;MULYUNGARIE;x;
980;42;12;28;KALKAROO;x;
981;0;9;155;BIMBOWRIE;x;
982;168;51;162;YUNTA;x;
983;42;114;208;OODLA WIRRA;x;
984;42;57;163;PUALCO RANGE;x;
985;84;60;36;COCKBURN;x;
986;126;63;164;ROCKY DAM;x;
987;168;66;37;PARNAROO;x;
988;0;69;165;PINE;x;
989;42;72;38;GLUEPOT;x;
990;84;75;166;DANGGALI;x;
991;42;6;98;CALPERUM STATION;x;
992;168;81;167;CHOWILLA;x;
993;0;84;40;EPSILON;x;
994;42;87;168;OMICRON;x;
995;84;90;41;BRANSBY;x;
996;126;93;169;NARYILCO;x;
997;126;12;99;WARRI GATE;x;
998;0;99;170;BULLOO DOWNS;x;
999;42;102;43;OPOPAH;x;
1000;84;105;171;YAKARA;x;
1001;126;108;44;KILCOWERA;x;
1002;168;111;172;YANDORA;x;
1003;0;114;45;WITTENBURRA;x;
1004;42;117;173;HUNGERFORD;x;
1005;84;120;46;WOOROOROOKA;x;
1006;126;123;174;KUNGIE LAKE;x;
1007;168;126;47;CUNNAMULLA;x;
1008;0;129;175;NOORAMA;x;
1009;168;6;27;WIDGEEGOARA;x;
1010;126;18;29;CULGOA;x;
1011;42;42;33;WOOLERINA;x;
1012;84;57;71;DIRRANBANDI;x;
1013;126;60;199;HEBEL;x;
1014;0;24;30;ST GEORGE;x;
1015;42;177;183;THALLON;x;
1016;0;174;55;THORNBY;x;
1017;84;30;31;WEENGALLON;x;
1018;85;54;6;TOOBEEH;x;
1019;84;165;181;BUNGUNYA;x;
1020;168;186;57;GOONDIWINDI;x;
1021;0;189;185;WYAGA;x;
1022;42;192;58;INGLEWOOD;x;
1023;84;195;186;YELARBON;x;
1024;126;198;59;STANTHORPE;x;
1025;168;201;187;PIKEDALE;x;
1026;0;204;60;TEXAS;x;
1027;42;207;188;WARWICK;x;
1028;84;210;61;GORE;x;
1029;126;0;189;CILL ARNA;x;
1030;168;3;62;KILDARE;x;
1031;0;6;190;BOONAH;x;
1032;42;9;63;RATHDOWNEY;x;
1033;84;12;191;OXENFORD;x;
1034;126;15;64;SURFERS PARADISE;x;
1035;168;18;192;BEAUDESERT;x;
1036;0;21;65;TWEED HEADS;x;
1037;42;24;193;TOOGOOLAWAH;x;
1038;84;27;66;CABOOLTURE;x;
1039;169;135;147;CROWS NEST;x;
1040;1;138;20;BRISBANE;x;
1041;43;141;148;BEENLEIGH;x;
1042;85;144;21;OAKEY;x;
1043;127;147;149;TOOWOOMBA;x;
1044;169;150;22;GATTON;x;
1045;1;153;150;PITTSWORTH;x;
1046;43;156;23;CLIFTON;x;
1047;85;159;151;MOONLO;x;
1048;127;162;24;MILLMERRAN;x;
1049;169;165;152;KOORONGARA;x;
1050;1;168;25;HANNAFORD;x;
1051;43;171;153;SOUTHWOOD;x;
1052;85;174;26;BOLLON;x;
1053;127;177;154;HONEYMAH;x;
1054;169;180;27;CORFU;x;
1055;1;183;155;LINDEN;x;
1056;43;186;28;MURRA MURRA;x;
1057;85;189;156;MENGALORE;x;
1058;127;192;29;CULLBERRY;x;
1059;169;195;157;WYANDRA;x;
1060;1;198;30;COONGOOLA;x;
1061;43;201;158;NARDOO;x;
1062;85;204;31;TIBOOROO;x;
1063;127;207;159;EULO;x;
1064;169;210;32;YOWAH;x;
1065;1;0;160;BINDEGOLLY;x;
1066;43;3;33;DYNEVOR DOWNS;x;
1067;85;6;161;PICANTILL;x;
1068;127;9;34;ORION;x;
1069;169;12;162;THARGOMINDAH;x;
1070;1;15;35;NOCCUNDRA;x;
1071;43;18;163;NOCKATUNGA;x;
1072;85;21;36;JACKSON OIL FIELD;x;
1073;127;24;164;SANTOS;x;
1074;169;27;37;ORIENTOS;x;
1075;1;30;165;NACCOWLAH;x;
1076;43;33;38;NAPPA MERRIE;x;
1077;85;36;166;ARRABURY;x;
1078;127;39;39;DURHAM DOWNS;x;
1079;169;42;167;PLANET DOWNS;x;
1080;1;45;40;PREVNA DOWNS;x;
1081;43;48;168;MOUNT HOWITT;x;
1082;85;51;41;MALAGARGA;x;
1083;127;54;169;MOUNT MARGARET;x;
1084;169;57;42;ARDOCH;x;
1085;1;60;170;TOBERMORY;x;
1086;43;63;43;TOOMPINE;x;
1087;85;66;171;WOMBIN;x;
1088;127;69;44;ALROY;x;
1089;169;72;172;BIG CREEK;x;
1090;1;75;45;HUMEBUM;x;
1091;43;78;173;BOATMAN;x;
1092;85;81;46;BONUS DOWNS;x;
1093;127;84;174;THRUSHTON;x;
1094;169;87;47;BEGONIA;x;
1095;1;90;175;WOODLANDS;x;
1096;43;93;48;MITCHELL;x;
1097;85;96;176;BINDANGO;x;
1098;127;99;49;SPRINGFIELD;x;
1099;169;102;177;YULEBA;x;
1100;1;105;50;WALLUMBILLA;x;
1101;43;108;178;ROMA;x;
1102;85;111;51;WANDOAN;x;
1103;127;114;179;MILES;x;
1104;169;117;52;BRIGALOW;x;
1105;1;120;180;GOODAMINE;x;
1106;43;123;53;TARA;x;
1107;85;126;181;JANDOWAE;x;
1108;127;127;54;BEIL;x;
1109;126;30;194;DALBY;x;
1110;168;33;67;GOOMBUNGEE;x;
1111;0;36;195;NANANGO;x;
1112;85;141;56;MAROOCHYDORE;x;
1113;127;144;184;CALOUNDRA;x;
1114;169;147;57;LANDSBOROUGH;x;
1115;1;150;185;MURGON;x;
1116;43;153;58;WONDAIL;x;
1117;85;156;186;KINGAROY;x;
1118;127;159;59;ALFRED CREEK;x;
1119;169;162;187;DURONG;x;
1120;1;165;60;COLUMBOOLA;x;
1121;43;168;188;CHINCHILLA;x;
1122;85;171;61;SURAT;x;
1123;127;174;189;GLENMORGAN;x;
1124;169;177;62;GLENMORE;x;
1125;1;180;190;TIARO;x;
1126;43;183;63;TIN CAN;x;
1127;85;186;191;KILLUVAN;x;
1128;127;189;64;GYMPLE;x;
1129;169;192;192;NOOSA HEADS;x;
1130;1;195;65;FRASER ISLAND;x;
1131;43;198;193;HERVEY BAY;x;
1132;85;201;66;MARYBOROUGH;x;
1133;127;204;194;BIGGENDEN;x;
1134;169;207;67;GAYNDAH;x;
1135;1;210;195;EIDSVOLD;x;
1136;43;0;68;MUNDUBBERA;x;
1137;85;3;196;TAROOM;x;
1138;127;6;69;COCKATOO;x;
1139;169;9;197;BUNGABAN;x;
1140;1;12;70;BUNDI;x;
1141;43;15;198;BARBONDAH;x;
1142;85;18;71;EUROMBAH;x;
1143;127;21;199;INJUNE;x;
1144;169;24;72;WAIKOLA;x;
1145;1;27;200;FOREST VALE;x;
1146;43;30;73;CORNWALL;x;
1147;85;33;201;CHESTERTON;x;
1148;127;36;74;MORVEN;x;
1149;169;39;202;MUNGALLALA;x;
1150;1;42;75;AMBOOLA;x;
1151;43;45;203;LUMEA;x;
1152;85;48;76;CHARLEVILLE;x;
1153;127;51;204;COOTHALLA;x;
1154;169;54;77;COOLADDI;x;
1155;1;57;205;CHEEPIE;x;
1156;43;60;78;WINBIN;x;
1157;85;63;206;DOOBIBA;x;
1158;127;66;79;COMO;x;
1159;169;69;207;QUILPIE;x;
1160;1;72;80;MOBIE;x;
1161;43;75;208;YAMBUTTA;x;
1162;85;78;81;EROMANGA;x;
1163;127;81;209;CONGIE;x;
1164;169;84;82;ONGUNNA;x;
1165;1;87;210;POEPPEL;x;
1166;43;90;83;CARCORY;x;
1167;85;93;211;NAPPANERICA;x;
1168;127;96;84;BIRDSVILLE;x;
1169;169;99;212;DURRI;x;
1170;1;102;85;MT LEONARD;x;
1171;43;105;213;MORNEY;x;
1172;85;108;86;SOUTH GALWAY;x;
1173;127;111;214;CLIFFTON;x;
1174;169;114;87;KEEROONGOOROO;x;
1175;1;117;215;KYABRA;x;
1176;43;120;88;HELL HOLE GORGE;x;
1177;85;123;216;MILO;x;
1178;127;126;89;RAY;x;
1179;169;129;217;ADAVALE;x;
1180;1;132;90;OAKLEIGH;x;
1181;43;135;218;MARIALA;x;
1182;85;138;91;LISTOWEL DOWNS;x;
1183;127;141;219;LUMEAH;x;
1184;169;144;92;BRONTE;x;
1185;1;147;220;BARFOLD;x;
1186;43;150;93;AUGATHELLA;x;
1187;85;153;221;LORNA;x;
1188;127;156;94;HILLSIDE FOREST;x;
1189;169;159;222;CARNARVON GORGE;x;
1190;1;162;95;WESTGROVE;x;
1191;43;165;223;OAK VALE;x;
1192;85;168;96;PURBROOK;x;
1193;127;171;224;MOOLAYEMLER;x;
1194;169;174;97;EXPEDITION;x;
1195;1;177;225;PALMGROVE;x;
1196;43;180;98;THEODORE;x;
1197;85;183;226;ISLA GORGE;x;
1198;127;186;99;GLENHAUGHTON;x;
1199;169;189;227;CANIA GORGE;x;
1200;1;192;0;DAWSON PARK;x;
1201;43;195;128;CRACOW;x;
1202;85;198;1;MONTO;x;
1203;127;201;129;GIN GIN;x;
1204;169;204;2;MT PERRY;x;
1205;1;207;130;BYRNESTOWN;x;
1206;43;210;3;AGNES WATER;x;
1207;85;0;131;MIRIAM VALE;x;
1208;127;3;4;BUNDABERG;x;
1209;169;6;132;MT LARCOM;x;
1210;1;9;5;GLADSTONE;x;
1211;43;12;133;CALLIOPE;x;
1212;85;15;6;MARY PEAKS;x;
1213;127;18;134;KROOMBIT TOPS;x;
1214;169;21;7;BILOELA;x;
1215;1;24;135;BANANA;x;
1216;43;27;8;BARALBA;x;
1217;85;30;136;GOORMALY;x;
1218;127;33;9;BASALT CREEK;x;
1219;169;36;137;BAUHINLA;x;
1220;1;39;10;MOURA;x;
1221;43;42;138;SOMERBY;x;
1222;85;45;11;ROLLESTON;x;
1223;127;48;139;KAREELA;x;
1224;169;51;12;DEEPDALE;x;
1225;1;54;140;KA KA MUNDI;x;
1226;43;57;13;SALVATOR ROSA;x;
1227;85;60;141;CALDERVALE;x;
1228;127;63;14;MT KING;x;
1229;169;66;142;TAMBO;x;
1230;1;69;15;SUMMERVALE;x;
1231;43;72;143;COOLABRI;x;
1232;85;75;16;EMMET;x;
1233;127;78;144;IDALIA;x;
1234;169;81;17;WAKES LAGOON;x;
1235;1;84;145;YARAKA;x;
1236;43;87;18;WELFORD;x;
1237;85;90;146;OAKHAM;x;
1238;127;93;19;WHITULA;x;
1239;169;96;147;HAMMOND DOWNS;x;
1240;1;99;20;WINDORAH;x;
1241;43;102;148;FLODDEN HILLS;x;
1242;85;105;21;JUNDAH;x;
1243;127;108;149;LINA GLEN;x;
1244;169;111;22;KURRAN;x;
1245;1;114;150;PALPARARAH;x;
1246;43;117;23;CURRAWILLA;x;
1247;85;120;151;MONILDRA;x;
1248;127;123;24;MOORABERREE;x;
1249;169;126;152;BEDOURIE;x;
1250;1;129;25;GLENGYLE;x;
1251;43;132;153;ETHABUKA;x;
1252;85;135;26;SANDRINGHAM;x;
1253;127;138;154;NORTH BREADALBANE;x;
1254;169;141;27;SOUTH BREADALBANE;x;
1255;1;144;155;GLENOMISTON;x;
1256;43;147;28;CRAVENS PEAK;x;
1257;85;150;156;MARLON DOWNS;x;
1258;127;153;29;CANARY;x;
1259;169;156;157;COORABUKA;x;
1260;1;159;30;DIAMANTINA;x;
1261;43;162;158;ASTREILA;x;
1262;85;165;31;BRIGHTON DOWNS;x;
1263;127;168;159;GONEAWAY;x;
1264;169;171;32;CONNEMARA;x;
1265;1;174;160;WARBRECCAN;x;
1266;43;177;33;STONEHENGE;x;
1267;85;180;161;AMOR DOWNS;x;
1268;127;183;34;AVINGTON;x;
1269;169;186;162;ISISFORD;x;
1270;1;189;35;YALLEROI;x;
1271;43;192;163;BLACKALL;x;
1272;85;195;36;BLOOMFIELD;x;
1273;127;198;164;SEDGEFORD;x;
1274;169;201;37;CHESHIRE;x;
1275;1;204;165;KELPUM;x;
1276;43;207;38;WILLOWS;x;
1277;85;210;166;SNAKE RANGE;x;
1278;127;0;39;MANTUAN DOWNS;x;
1279;169;3;167;KEPPEL  SANDS;x;
1280;1;6;40;ROCKHAMPTON;x;
1281;43;9;168;MORGAN;x;
1282;85;12;41;GOGANGO;x;
1283;127;15;169;JAMBIN;x;
1284;169;18;42;BLACKWATER;x;
1285;1;21;170;DUARINGA;x;
1286;43;24;43;BLACKLAND;x;
1287;85;27;171;WOORABINDA;x;
1288;127;30;44;TIERI;x;
1289;169;33;172;CAPELLA;x;
1290;1;36;45;SAPPHIRE;x;
1291;43;39;173;EMERALD;x;
1292;85;42;46;SPRINGSURE;x;
1293;127;45;174;REDROCK;x;
1294;169;48;47;BOGANTUNGAN;x;
1295;1;51;175;ALPHA;x;
1296;43;54;48;HOBARTVILLE;x;
1297;85;57;176;JERICHO;x;
1298;127;60;49;LANCEYVALE;x;
1299;169;63;177;STIRLING;x;
1300;1;66;50;BUSTHINIA;x;
1301;43;69;178;BARCALDINE;x;
1302;85;72;51;JUBILEE PARK;x;
1303;127;75;179;BRIXTON;x;
1304;169;78;52;ILFRACOMBE;x;
1305;1;81;180;LONGREACH;x;
1306;43;84;53;EUREKA;x;
1307;85;87;181;WESTLAND;x;
1308;127;90;54;LOCHERN;x;
1309;169;93;182;CLANAGH;x;
1310;1;96;55;MANEROO;x;
1311;43;99;183;WARNAMBOOL DOWNS;x;
1312;85;102;56;FERMOY;x;
1313;127;105;184;VERGEMONT;x;
1314;169;108;57;CORK;x;
1315;1;111;185;HAPPY VALLEY;x;
1316;43;114;58;CHILTEM HILLS;x;
1317;85;117;186;VERDUN VALLEY;x;
1318;127;120;59;LUCKNOW;x;
1319;169;123;187;WARRA;x;
1320;1;126;60;BOULIA;x;
1321;43;129;188;WESTWARD;x;
1322;85;132;61;TOBERMOREY;x;
1323;127;135;189;LINDA DOWNS;x;
1324;169;138;62;ROXBURGH DOWNS;x;
1325;1;141;190;AIDERLEY;x;
1326;43;144;63;SELWYN;x;
1327;85;147;191;MONUMENT;x;
1328;127;150;64;BUCKINGHAM DOWNS;x;
1329;169;153;192;BURNHAM;x;
1330;1;156;65;BRACKENBURGH;x;
1331;43;159;193;POLYGAMMON;x;
1332;85;162;66;RANGES VALLEY;x;
1333;127;165;194;MIDDLETON;x;
1334;169;168;67;KURIDALA;x;
1335;1;171;195;ANSWER;x;
1336;43;174;68;CATHEDRAL HILL;x;
1337;85;177;196;KALKADOOH;x;
1338;127;180;69;LANA;x;
1339;169;183;197;WINTON;x;
1340;1;186;70;DRUMLION;x;
1341;43;189;198;BLADENSBURG;x;
1342;85;192;71;MUTTABURRA;x;
1343;127;195;199;RODNEY DOWNS;x;
1344;169;198;72;CUDMORE;x;
1345;1;201;200;ARAMAC;x;
1346;43;204;73;BERESFORD;x;
1347;85;207;201;NARRIEN RANGE;x;
1348;127;210;74;SURBITON;x;
1349;169;0;202;TORILLA;x;
1350;1;3;75;BYFIELD;x;
1351;43;6;203;MARLBOROUGH;x;
1352;85;9;76;YEPPOON;x;
1353;127;12;204;THE CAVES;x;
1354;169;15;77;MIDDLEMOUNT;x;
1355;1;18;205;ROYLES;x;
1356;43;21;78;GOODEDULLA;x;
1357;85;24;206;CARMILA;x;
1358;127;27;79;CLAIRVIEW;x;
1359;169;30;207;ST LAWRENCE;x;
1360;1;33;80;COPPABELLA;x;
1361;43;36;208;DIPPERU;x;
1362;85;39;81;DYSART;x;
1363;127;42;209;PEAK DOWNS;x;
1364;169;45;82;NORWICH PARK;x;
1365;1;48;210;CLERMONT;x;
1366;43;51;83;MOUNT COOLON;x;
1367;85;54;211;AVON DOWNS;x;
1368;127;57;84;FRANKFIELD;x;
1369;169;60;212;EASTMERE;x;
1370;1;63;85;LAGLAN;x;
1371;43;66;213;DUNROBIN;x;
1372;85;69;86;FOREST DEN;x;
1373;127;72;214;GALILEE;x;
1374;169;75;87;DUNN;x;
1375;1;78;215;CALEDONIA;x;
1376;43;81;88;BOWEN DOWNS;x;
1377;85;84;216;ESKDALE;x;
1378;127;87;89;LLONA;x;
1379;169;90;217;KENSINGTON;x;
1380;1;93;90;TANGORIN;x;
1381;43;96;218;ERAYO;x;
1382;85;99;91;KYWONG;x;
1383;127;102;219;WETHERBY;x;
1384;169;105;92;CORFIELD;x;
1385;1;108;220;EAST WERNA;x;
1386;43;111;93;WEST WERNA;x;
1387;85;114;221;RUTCHILO;x;
1388;127;117;94;MCKINLAY;x;
1389;169;120;222;KYNUNA;x;
1390;1;123;95;TARBRAX;x;
1391;43;126;223;DUNDEE;x;
1392;85;129;96;CLARENDON;x;
1393;127;132;224;URANDANGI;x;
1394;169;135;97;KALLALA;x;
1395;1;138;225;ARCADIA;x;
1396;43;141;98;OBAN;x;
1397;85;144;226;HOADINGY;x;
1398;127;147;99;DUCHESS;x;
1399;169;150;227;DAJARRA;x;
1400;1;153;0;WOOROONA;x;
1401;43;156;128;OLD MAY;x;
1402;85;159;1;MOUNT ISA;x;
1403;127;162;129;TOBY CREEK;x;
1404;169;165;2;GUIDE;x;
1405;1;168;130;CLONCURRY;x;
1406;43;171;3;PYMURRA;x;
1407;85;174;131;MAIBON;x;
1408;169;132;32;SEDAN DIP;x;
1409;169;180;132;OORINDI;x;
1410;1;183;5;BUNDA BUNDA;x;
1411;43;186;133;LARA;x;
1412;85;189;6;LINDFIELD;x;
1413;127;192;134;NELLA;x;
1414;169;195;7;QUARELLA;x;
1415;1;198;135;JULIA CREEK;x;
1416;43;201;8;SAXBY DOWNS;x;
1417;85;204;136;MAXWELLON;x;
1418;127;207;9;OLIVE;x;
1419;169;210;137;WAIKONGE;x;
1420;1;0;10;RICHMOND;x;
1421;43;3;138;GILMORE;x;
1422;85;6;11;TAMMWORTH;x;
1423;127;9;139;EXMOOR;x;
1424;169;12;12;STAMFORD;x;
1425;1;15;140;CAMERON DOWNS;x;
1426;43;18;13;WHITEWOOD;x;
1427;85;21;141;BANJOURA;x;
1428;127;24;14;BANNOCKBURN;x;
1429;169;27;142;OAKLEY;x;
1430;1;30;15;MOORRINYA;x;
1431;43;33;143;MUNDOO BLUFF;x;
1432;85;36;16;YARROMERE;x;
1433;127;39;144;BUCHANAN;x;
1434;169;42;17;KYONG;x;
1435;1;45;145;DOONGMABULLA;x;
1436;43;48;18;SHUTTLEWORTH;x;
1437;85;51;146;SPINDLE;x;
1438;127;54;19;WILLANDSPEY;x;
1439;169;57;147;NATAL DOWNS;x;
1440;1;60;20;BLACKWOOD PARK;x;
1441;86;135;186;COREA PLAINS;x;
1442;128;138;59;LONGTON;x;
1443;170;141;187;MOUNT COOPER;x;
1444;2;144;60;DALRYMPLE;x;
1445;44;147;188;GOONYELLA;x;
1446;86;150;61;MORANBAH;x;
1447;128;153;189;SPHINX;x;
1448;170;156;62;NEWLANDS;x;
1449;2;159;190;MACKAY;x;
1450;44;162;63;MARIAN;x;
1451;86;165;191;HOMEVALE;x;
1452;128;168;64;SARINA;x;
1453;170;171;192;NOBO;x;
1454;2;174;65;YALBOROO;x;
1455;44;177;193;EUNGELLA;x;
1456;86;180;66;GLENDEN;x;
1457;170;201;197;BOWEN;x;
1458;2;204;70;AIRLIE BEACH;x;
1459;44;207;198;PROSERPINE;x;
1460;1;120;30;MOUNT ABERDEEN;x;
1461;43;123;158;DALBOG;x;
1462;85;126;31;COLLINSVILLE;x;
1463;127;129;159;HEIDELBERG;x;
1464;127;177;4;AYR;x;
1465;1;135;160;HOME HILL;x;
1466;43;138;33;GUTHALUNGRA;x;
1467;85;141;161;MILLAROO;x;
1468;127;144;34;TOWNSVILLE;x;
1469;169;147;162;GIRU;x;
1470;1;150;35;BARRINGHA;x;
1471;43;153;163;DODSWOOD;x;
1472;85;156;36;RAVENSWOOD;x;
1473;127;159;164;MINGELIA;x;
1474;169;162;37;CHARTERS TOWERS;x;
1475;1;165;165;BARRINGTON;x;
1476;43;168;38;MUNGUNBRRA;x;
1477;85;171;166;WHITE MOUNTAINS;x;
1478;127;174;39;PENTLAND;x;
1479;169;177;167;WONGALEE;x;
1480;1;180;40;TORRENS CREEK;x;
1481;43;183;168;HUGHENDEN;x;
1482;85;186;41;DUTTON RIVER;x;
1483;127;189;169;MOUNT STURGEON;x;
1484;169;192;42;STRATHPARK;x;
1485;1;195;170;WELSHBROOK;x;
1486;43;198;43;MOUNT NORMAN;x;
1487;85;201;171;WOODSTOCK;x;
1488;127;204;44;SAXONVALE;x;
1489;169;207;172;CLARAVILLE;x;
1490;1;210;45;PROSPECT;x;
1491;43;0;173;SAVANNAH;x;
1492;85;3;46;VENA PARK;x;
1493;127;6;174;ARIZONA;x;
